"Time","Activity","HR","Speed_NR","Cadence"
"0:24:53","office_work",77,0.852766807,0
"0:24:54","office_work",78,0.835969024,0
"0:24:55","office_work",79,0.818622801,0
"0:24:56","office_work",80,0.80129873,0
"0:24:57","office_work",79,0.784491414,0
"0:24:58","office_work",79,0.768590798,0
"0:24:59","office_work",79,0.753864595,0
"0:25:00","office_work",78,0.74045124,0
"0:25:01","office_work",77,0.728362135,0
"0:25:02","office_work",76,0.717492135,0
"0:25:03","office_work",75,0.707637742,0
"0:25:04","office_work",74,0.698522776,0
"0:25:05","office_work",74,0.689830929,0
"0:25:06","office_work",74,0.681243253,0
"0:25:07","office_work",74,0.672476862,0
"0:25:08","office_work",73,0.663319475,0
"0:25:09","office_work",73,0.653654119,0
"0:25:10","office_work",73,0.643469599,0
"0:25:11","office_work",72,0.632855296,0
"0:25:12","office_work",72,0.621982347,0
"0:25:13","office_work",71,0.611076123,0
"0:25:14","office_work",71,0.600386217,0
"0:25:15","office_work",71,0.590159544,0
"0:25:16","office_work",71,0.580620279,0
"0:25:17","office_work",71,0.57195799,0
"0:25:18","office_work",71,0.564323365,0
"0:25:19","office_work",71,0.557829736,0
"0:25:20","office_work",72,0.552558232,0
"0:25:21","office_work",72,0.548564632,0
"0:25:22","office_work",72,0.545886456,0
"0:25:23","office_work",72,0.544549393,0
"0:25:24","office_work",72,0.544572564,0
"0:25:25","office_work",72,0.545972431,0
"0:25:26","office_work",72,0.548765308,0
"0:25:27","office_work",72,0.552968492,0
"0:25:28","office_work",72,0.558600016,0
"0:25:29","office_work",73,0.565677012,0
"0:25:30","office_work",73,0.574212636,0
"0:25:31","office_work",74,0.584211498,0
"0:25:32","office_work",75,0.595663647,0
"0:25:33","office_work",75,0.608537276,0
"0:25:34","office_work",76,0.622770604,0
"0:25:35","office_work",77,0.638263709,0
"0:25:36","office_work",77,0.654871434,0
"0:25:37","office_work",77,0.672398755,0
"0:25:38","office_work",77,0.690599999,0
"0:25:39","office_work",76,0.709183075,0
"0:25:40","office_work",76,0.727819395,0
"0:25:41","office_work",76,0.746159574,0
"0:25:42","office_work",75,0.763854499,0
"0:25:43","office_work",76,0.780580763,0
"0:25:44","office_work",76,0.796068845,0
"0:25:45","office_work",77,0.810131567,0
"0:25:46","office_work",78,0.822689473,0
"0:25:47","office_work",78,0.833789382,0
"0:25:48","office_work",78,0.843612607,0
"0:25:49","office_work",78,0.85247067,0
"0:25:50","office_work",78,0.860788284,0
"0:25:51","office_work",76,0.869075677,0
"0:25:52","office_work",76,0.877894213,0
"0:25:53","office_work",75,0.88782022,0
"0:25:54","office_work",75,0.899411661,0
"0:25:55","office_work",75,0.913180917,0
"0:25:56","office_work",75,0.929574909,0
"0:25:57","office_work",75,0.948961841,0
"0:25:58","office_work",74,0.971622463,0
"0:25:59","office_work",74,0.997743311,0
"0:26:00","office_work",74,1.027409726,0
"0:26:01","office_work",74,1.060597515,0
"0:26:02","office_work",74,1.09716339,0
"0:26:03","office_work",73,1.136835686,0
"0:26:04","office_work",73,1.179207838,0
"0:26:05","office_work",73,1.223737592,0
"0:26:06","office_work",73,1.269754758,0
"0:26:07","office_work",73,1.316479565,0
"0:26:08","office_work",75,1.363052476,0
"0:26:09","office_work",76,1.40857495,0
"0:26:10","office_work",76,1.452159166,0
"0:26:11","office_work",77,1.492983338,0
"0:26:12","office_work",77,1.53034794,0
"0:26:13","office_work",77,1.563727194,0
"0:26:14","office_work",77,1.592809857,0
"0:26:15","office_work",77,1.617524087,0
"0:26:16","office_work",76,1.638043094,0
"0:26:17","office_work",76,1.654771203,0
"0:26:18","office_work",76,1.668313067,0
"0:26:19","office_work",76,1.679431254,0
"0:26:20","office_work",76,1.6889984,0
"0:26:21","office_work",76,1.697949572,0
"0:26:22","office_work",76,1.707238604,0
"0:26:23","office_work",75,1.717799942,0
"0:26:24","office_work",75,1.730515609,0
"0:26:25","office_work",74,1.746185981,0
"0:26:26","office_work",74,1.765503172,0
"0:26:27","office_work",74,1.789026889,0
"0:26:28","office_work",73,1.817163994,0
"0:26:29","office_work",73,1.850154247,0
"0:26:30","office_work",73,1.888065097,0
"0:26:31","office_work",74,1.930797567,0
"0:26:32","office_work",75,1.978103303,0
"0:26:33","office_work",75,2.029610162,0
"0:26:34","office_work",76,2.084851446,0
"0:26:35","office_work",77,2.143292851,0
"0:26:36","office_work",78,2.204352021,0
"0:26:37","office_work",77,2.267408131,0
"0:26:38","office_work",76,2.331802301,0
"0:26:39","office_work",75,2.396832706,0
"0:26:40","office_work",74,2.461749918,0
"0:26:41","office_work",73,2.525757709,0
"0:26:42","office_work",72,2.588022666,0
"0:26:43","office_work",72,2.647693297,0
"0:26:44","office_work",71,2.70392676,0
"0:26:45","office_work",71,2.755919586,0
"0:26:46","office_work",71,2.802937955,0
"0:26:47","office_work",71,2.844343064,0
"0:26:48","office_work",71,2.879607728,0
"0:26:49","office_work",71,2.908321573,0
"0:26:50","office_work",71,2.93018394,0
"0:26:51","office_work",70,2.944985965,0
"0:26:52","office_work",70,2.952585794,0
"0:26:53","office_work",69,2.952882798,0
"0:26:54","office_work",69,2.94579715,0
"0:26:55","office_work",69,2.931259846,0
"0:26:56","office_work",70,2.909215374,0
"0:26:57","office_work",71,2.879635843,0
"0:26:58","office_work",72,2.842542469,0
"0:26:59","office_work",73,2.798028965,0
"0:27:00","office_work",74,2.746281641,0
"0:27:01","office_work",74,2.687592568,0
"0:27:02","office_work",76,2.622364296,0
"0:27:03","office_work",76,2.551106429,0
"0:27:04","office_work",76,2.474425636,0
"0:27:05","office_work",76,2.393011106,0
"0:27:06","office_work",76,2.307617473,0
"0:27:07","office_work",76,2.219046857,0
"0:27:08","office_work",75,2.128131261,0
"0:27:09","office_work",74,2.035716085,0
"0:27:10","office_work",74,1.942644928,0
"0:27:11","office_work",73,1.849745243,0
"0:27:12","office_work",73,1.757813947,0
"0:27:13","office_work",74,1.667602008,0
"0:27:14","office_work",74,1.579797633,0
"0:27:15","office_work",74,1.49500874,0
"0:27:16","office_work",74,1.413746508,0
"0:27:17","office_work",75,1.336412511,0
"0:27:18","office_work",75,1.263291752,0
"0:27:19","office_work",76,1.194552966,0
"0:27:20","office_work",77,1.130256184,0
"0:27:21","office_work",77,1.070366205,0
"0:27:22","office_work",77,1.014769814,0
"0:27:23","office_work",77,0.963294402,0
"0:27:24","office_work",76,0.915725948,0
"0:27:25","office_work",75,0.871824978,0
"0:27:26","office_work",74,0.831339751,0
"0:27:27","office_work",73,0.794016497,0
"0:27:28","office_work",73,0.759606887,0
"0:27:29","office_work",72,0.727873133,0
"0:27:30","office_work",72,0.698591188,0
"0:27:31","office_work",72,0.671552477,0
"0:27:32","office_work",72,0.64656458,0
"0:27:33","office_work",72,0.623451173,0
"0:27:34","office_work",73,0.602051485,0
"0:27:35","office_work",73,0.582219449,0
"0:27:36","office_work",73,0.563822704,0
"0:27:37","office_work",73,0.546741508,0
"0:27:38","office_work",73,0.530867654,0
"0:27:39","office_work",72,0.516103416,0
"0:27:40","office_work",72,0.502360554,0
"0:27:41","office_work",72,0.489559383,0
"0:27:42","office_work",73,0.477627927,0
"0:27:43","office_work",73,0.466501138,0
"0:27:44","office_work",72,0.456120209,0
"0:27:45","office_work",72,0.446431933,0
"0:27:46","office_work",72,0.437388152,0
"0:27:47","office_work",71,0.428945248,0
"0:27:48","office_work",71,0.4210637,0
"0:27:49","office_work",71,0.413707683,0
"0:27:50","office_work",72,0.406844719,0
"0:27:51","office_work",72,0.400445363,0
"0:27:52","office_work",73,0.394482921,0
"0:27:53","office_work",73,0.388933213,0
"0:27:54","office_work",74,0.383774346,0
"0:27:55","office_work",76,0.37898653,0
"0:27:56","office_work",77,0.374551907,0
"0:27:57","office_work",77,0.370454403,0
"0:27:58","office_work",78,0.366679597,0
"0:27:59","office_work",77,0.363214611,0
"0:28:00","office_work",77,0.360048013,0
"0:28:01","office_work",77,0.357169733,0
"0:28:02","office_work",76,0.354570994,0
"0:28:03","office_work",76,0.352244256,0
"0:28:04","office_work",75,0.350183169,0
"0:28:05","office_work",75,0.348382539,0
"0:28:06","office_work",75,0.346838307,0
"0:28:07","office_work",75,0.345547535,0
"0:28:08","office_work",74,0.344508405,0
"0:28:09","office_work",74,0.343720225,0
"0:28:10","office_work",73,0.343183457,0
"0:28:11","office_work",73,0.342899743,0
"0:28:12","office_work",73,0.342871951,0
"0:28:13","office_work",72,0.343104233,0
"0:28:14","office_work",72,0.343602101,0
"0:28:15","office_work",72,0.344372505,0
"0:28:16","office_work",71,0.345423945,0
"0:28:17","office_work",71,0.346766587,0
"0:28:18","office_work",71,0.348412407,0
"0:28:19","office_work",71,0.350375347,0
"0:28:20","office_work",70,0.352671504,0
"0:28:21","office_work",71,0.355319332,0
"0:28:22","office_work",71,0.358339873,0
"0:28:23","office_work",72,0.36175701,0
"0:28:24","office_work",73,0.365597742,0
"0:28:25","office_work",74,0.369892476,0
"0:28:26","office_work",76,0.374675328,0
"0:28:27","office_work",77,0.379984423,0
"0:28:28","office_work",77,0.385862173,0
"0:28:29","office_work",77,0.392355502,0
"0:28:30","office_work",78,0.399515981,0
"0:28:31","office_work",78,0.407399796,0
"0:28:32","office_work",78,0.41606749,0
"0:28:33","office_work",77,0.42558334,0
"0:28:34","office_work",77,0.436014228,0
"0:28:35","office_work",77,0.44742783,0
"0:28:36","office_work",77,0.459889895,0
"0:28:37","office_work",77,0.473460392,0
"0:28:38","office_work",77,0.488188328,0
"0:28:39","office_work",77,0.504105126,0
"0:28:40","office_work",76,0.521216656,0
"0:28:41","office_work",76,0.539494334,0
"0:28:42","office_work",76,0.558866124,0
"0:28:43","office_work",76,0.579208777,0
"0:28:44","office_work",76,0.600343021,0
"0:28:45","office_work",76,0.622033438,0
"0:28:46","office_work",76,0.643994326,0
"0:28:47","office_work",76,0.665901692,0
"0:28:48","office_work",76,0.687410003,0
"0:28:49","office_work",76,0.708170852,0
"0:28:50","office_work",76,0.727849912,0
"0:28:51","office_work",76,0.746138928,0
"0:28:52","office_work",77,0.762761082,0
"0:28:53","office_work",78,0.777470285,0
"0:28:54","office_work",79,0.790047046,0
"0:28:55","office_work",79,0.800294692,0
"0:28:56","office_work",79,0.808039527,0
"0:28:57","office_work",79,0.813137047,0
"0:28:58","office_work",79,0.815484273,0
"0:28:59","office_work",79,0.815036129,0
"0:29:00","office_work",79,0.81182241,0
"0:29:01","office_work",79,0.805961403,0
"0:29:02","office_work",79,0.797666606,0
"0:29:03","office_work",78,0.787244106,0
"0:29:04","office_work",78,0.775079593,0
"0:29:05","office_work",78,0.76161574,0
"0:29:06","office_work",78,0.747322459,0
"0:29:07","office_work",77,0.732663983,0
"0:29:08","office_work",76,0.718067536,0
"0:29:09","office_work",76,0.703898094,0
"0:29:10","office_work",76,0.690442574,0
"0:29:11","office_work",76,0.677904994,0
"0:29:12","office_work",76,0.666412237,0
"0:29:13","office_work",77,0.656028308,0
"0:29:14","office_work",77,0.646773751,0
"0:29:15","office_work",77,0.638646208,0
"0:29:16","office_work",77,0.631638232,0
"0:29:17","office_work",77,0.625749445,0
"0:29:18","office_work",76,0.620991739,0
"0:29:19","office_work",76,0.617388046,0
"0:29:20","office_work",75,0.614966518,0
"0:29:21","office_work",74,0.61375244,0
"0:29:22","office_work",74,0.613759888,0
"0:29:23","office_work",74,0.614984371,0
"0:29:24","office_work",74,0.61739699,0
"0:29:25","office_work",74,0.620940292,0
"0:29:26","office_work",74,0.62552604,0
"0:29:27","office_work",74,0.631035488,0
"0:29:28","office_work",74,0.637323107,0
"0:29:29","office_work",73,0.644224822,0
"0:29:30","office_work",73,0.651571325,0
"0:29:31","office_work",73,0.659205927,0
"0:29:32","office_work",74,0.667004807,0
"0:29:33","office_work",74,0.674896091,0
"0:29:34","office_work",75,0.682873561,0
"0:29:35","office_work",75,0.691001604,0
"0:29:36","office_work",75,0.699410049,0
"0:29:37","office_work",76,0.708280112,0
"0:29:38","office_work",75,0.717824719,0
"0:29:39","office_work",75,0.728267215,0
"0:29:40","office_work",75,0.739821819,0
"0:29:41","office_work",75,0.75267771,0
"0:29:42","office_work",75,0.766986932,0
"0:29:43","office_work",74,0.782855192,0
"0:29:44","office_work",74,0.800334157,0
"0:29:45","office_work",74,0.819414077,0
"0:29:46","office_work",73,0.840016359,0
"0:29:47","office_work",73,0.8619867,0
"0:29:48","office_work",72,0.885090501,0
"0:29:49","office_work",72,0.909013114,0
"0:29:50","office_work",72,0.933367806,0
"0:29:51","office_work",72,0.957713751,0
"0:29:52","office_work",72,0.981584864,0
"0:29:53","office_work",73,1.004527999,0
"0:29:54","office_work",73,1.026146483,0
"0:29:55","office_work",73,1.046143037,0
"0:29:56","office_work",73,1.064355427,0
"0:29:57","office_work",73,1.080779147,0
"0:29:58","office_work",73,1.095573735,0
"0:29:59","office_work",74,1.109052321,0
"0:30:00","office_work",74,1.121656846,0
"0:30:01","office_work",74,1.133923447,0
"0:30:02","office_work",74,1.146443525,0
"0:30:03","office_work",75,1.159825981,0
"0:30:04","office_work",75,1.174665234,0
"0:30:05","office_work",76,1.191518095,0
"0:30:06","office_work",76,1.21089069,0
"0:30:07","office_work",77,1.23323488,0
"0:30:08","office_work",77,1.258952287,0
"0:30:09","office_work",78,1.288403379,0
"0:30:10","office_work",77,1.321919043,0
"0:30:11","office_work",77,1.359812434,0
"0:30:12","office_work",77,1.402389452,0
"0:30:13","office_work",77,1.449956709,0
"0:30:14","office_work",76,1.502826241,0
"0:30:15","office_work",76,1.561316455,0
"0:30:16","office_work",76,1.625748958,0
"0:30:17","office_work",76,1.696441013,0
"0:30:18","office_work",76,1.77369359,0
"0:30:19","office_work",77,1.857775287,0
"0:30:20","office_work",78,1.948902939,0
"0:30:21","office_work",78,2.047220356,0
"0:30:22","office_work",80,2.152777311,0
"0:30:23","office_work",80,2.265511298,0
"0:30:24","office_work",80,2.385234562,0
"0:30:25","office_work",80,2.51162824,0
"0:30:26","office_work",79,2.644244366,0
"0:30:27","office_work",78,2.782515132,0
"0:30:28","office_work",77,2.925767722,0
"0:30:29","office_work",76,3.073242432,0
"0:30:30","office_work",76,3.224111832,0
"0:30:31","office_work",76,3.377499205,0
"0:30:32","office_work",76,3.532495314,0
"0:30:33","office_work",76,3.688173245,0
"0:30:34","office_work",76,3.843601746,0
"0:30:35","office_work",76,3.99785782,0
"0:30:36","office_work",75,4.150039421,0
"0:30:37","office_work",75,4.299278915,0
"0:30:38","office_work",74,4.444757455,0
"0:30:39","office_work",74,4.585719611,0
"0:30:40","office_work",73,4.721486603,0
"0:30:41","office_work",73,4.851465508,0
"0:30:42","office_work",74,4.975151242,0
"0:30:43","office_work",74,5.092118436,0
"0:30:44","office_work",74,5.202001871,0
"0:30:45","office_work",73,5.304466797,0
"0:30:46","office_work",73,5.399173661,0
"0:30:47","office_work",73,5.485744286,0
"0:30:48","office_work",74,5.563737439,0
"0:30:49","office_work",75,5.632640448,0
"0:30:50","office_work",75,5.691880504,0
"0:30:51","office_work",75,5.74085541,0
"0:30:52","office_work",75,5.778979932,0
"0:30:53","office_work",75,5.805741164,0
"0:30:54","office_work",74,5.82075503,0
"0:30:55","office_work",74,5.823815987,0
"0:30:56","office_work",74,5.814933457,0
"0:30:57","office_work",74,5.794350948,0
"0:30:58","office_work",74,5.762546984,0
"0:30:59","office_work",74,5.720219904,0
"0:31:00","office_work",75,5.66826083,0
"0:31:01","office_work",75,5.607719987,0
"0:31:02","office_work",76,5.539771279,0
"0:31:03","office_work",76,5.465678874,0
"0:31:04","office_work",77,5.386768004,0
"0:31:05","office_work",77,5.304400693,0
"0:31:06","office_work",77,5.219956001,0
"0:31:07","office_work",77,5.134813584,0
"0:31:08","office_work",78,5.050338966,0
"0:31:09","office_work",78,4.967868885,0
"0:31:10","office_work",78,4.888695282,0
"0:31:11","office_work",78,4.814046952,0
"0:31:12","office_work",76,4.745068567,0
"0:31:13","office_work",75,4.682797616,0
"0:31:14","office_work",75,4.628140594,0
"0:31:15","office_work",74,4.581850429,0
"0:31:16","office_work",74,4.544507323,0
"0:31:17","office_work",74,4.516504874,0
"0:31:18","office_work",74,4.498042569,0
"0:31:19","office_work",74,4.489124764,0
"0:31:20","office_work",74,4.489565404,0
"0:31:21","office_work",74,4.498997351,0
"0:31:22","office_work",74,4.51688529,0
"0:31:23","office_work",74,4.542541724,0
"0:31:24","office_work",74,4.575146262,0
"0:31:25","office_work",74,4.613768957,0
"0:31:26","office_work",73,4.657398648,0
"0:31:27","office_work",73,4.70497704,0
"0:31:28","office_work",73,4.755438545,0
"0:31:29","office_work",74,4.807754922,0
"0:31:30","office_work",74,4.860982489,0
"0:31:31","office_work",74,4.914308434,0
"0:31:32","office_work",75,4.967091651,0
"0:31:33","office_work",76,5.018893011,0
"0:31:34","office_work",76,5.069490307,0
"0:31:35","office_work",76,5.118874661,0
"0:31:36","office_work",76,5.167227673,0
"0:31:37","office_work",76,5.214881629,0
"0:31:38","office_work",76,5.262267789,0
"0:31:39","office_work",75,5.309859273,0
"0:31:40","office_work",75,5.358115115,0
"0:31:41","office_work",75,5.407430686,0
"0:31:42","office_work",74,5.458097678,0
"0:31:43","office_work",74,5.510274947,0
"0:31:44","office_work",74,5.563970287,0
"0:31:45","office_work",74,5.619032855,0
"0:31:46","office_work",75,5.675155976,0
"0:31:47","office_work",76,5.731890081,0
"0:31:48","office_work",77,5.78866513,0
"0:31:49","office_work",77,5.844821192,0
"0:31:50","office_work",78,5.899645085,0
"0:31:51","office_work",78,5.952410554,0
"0:31:52","office_work",78,6.002419207,0
"0:31:53","office_work",77,6.049039408,0
"0:31:54","office_work",77,6.091740041,0
"0:31:55","office_work",76,6.130115683,0
"0:31:56","office_work",76,6.163899525,0
"0:31:57","office_work",75,6.192961004,0
"0:31:58","office_work",74,6.21728692,0
"0:31:59","office_work",74,6.236947867,0
"0:32:00","office_work",74,6.252055341,0
"0:32:01","office_work",74,6.262717821,0
"0:32:02","office_work",74,6.269005222,0
"0:32:03","office_work",73,6.270929856,0
"0:32:04","office_work",73,6.26844843,0
"0:32:05","office_work",73,6.261484653,0
"0:32:06","office_work",73,6.249967155,0
"0:32:07","office_work",72,6.233873902,0
"0:32:08","office_work",72,6.213273154,0
"0:32:09","office_work",72,6.188352262,0
"0:32:10","office_work",72,6.159428802,0
"0:32:11","office_work",72,6.126942501,0
"0:32:12","office_work",72,6.091430074,0
"0:32:13","office_work",72,6.053487482,0
"0:32:14","office_work",73,6.013724974,0
"0:32:15","office_work",73,5.97271986,0
"0:32:16","office_work",73,5.930970948,0
"0:32:17","office_work",73,5.888857632,0
"0:32:18","office_work",73,5.84660616,0
"0:32:19","office_work",73,5.804265592,0
"0:32:20","office_work",73,5.761695943,0
"0:32:21","office_work",73,5.718570522,0
"0:32:22","office_work",73,5.674393276,0
"0:32:23","office_work",73,5.628529977,0
"0:32:24","office_work",73,5.580249913,0
"0:32:25","office_work",73,5.528773101,0
"0:32:26","office_work",73,5.473317478,0
"0:32:27","office_work",73,5.413141573,0
"0:32:28","office_work",72,5.347580191,0
"0:32:29","office_work",72,5.276073035,0
"0:32:30","office_work",72,5.198187703,0
"0:32:31","office_work",71,5.113638591,0
"0:32:32","office_work",71,5.022302063,0
"0:32:33","office_work",71,4.92422676,0
"0:32:34","office_work",71,4.819636965,0
"0:32:35","office_work",72,4.708927322,0
"0:32:36","office_work",73,4.592648385,0
"0:32:37","office_work",74,4.47148406,0
"0:32:38","office_work",75,4.346223056,0
"0:32:39","office_work",76,4.217726863,0
"0:32:40","office_work",76,4.086896446,0
"0:32:41","office_work",77,3.954639325,0
"0:32:42","office_work",77,3.821838239,0
"0:32:43","office_work",77,3.689322549,0
"0:32:44","office_work",77,3.55784383,0
"0:32:45","office_work",77,3.428057637,0
"0:32:46","office_work",76,3.300513721,0
"0:32:47","office_work",75,3.175656561,0
"0:32:48","office_work",75,3.053836643,0
"0:32:49","office_work",74,2.935330577,0
"0:32:50","office_work",74,2.820365537,0
"0:32:51","office_work",74,2.709141734,0
"0:32:52","office_work",74,2.601846581,0
"0:32:53","office_work",74,2.498656216,0
"0:32:54","office_work",75,2.399723559,0
"0:32:55","office_work",75,2.305156053,0
"0:32:56","office_work",75,2.214989374,0
"0:32:57","office_work",75,2.129164986,0
"0:32:58","office_work",74,2.047518837,0
"0:32:59","office_work",74,1.969786059,0
"0:33:00","office_work",73,1.895622652,0
"0:33:01","office_work",73,1.824640895,0
"0:33:02","office_work",73,1.756451902,0
"0:33:03","office_work",75,1.690707163,0
"0:33:04","office_work",75,1.627131611,0
"0:33:05","office_work",75,1.565543174,0
"0:33:06","office_work",75,1.505856999,0
"0:33:07","office_work",74,1.44807561,0
"0:33:08","office_work",73,1.392268479,0
"0:33:09","office_work",72,1.33854568,0
"0:33:10","office_work",71,1.287030512,0
"0:33:11","office_work",71,1.237835371,0
"0:33:12","office_work",70,1.191043907,0
"0:33:13","office_work",70,1.146700926,0
"0:33:14","office_work",69,1.104809849,0
"0:33:15","office_work",69,1.065336254,0
"0:33:16","office_work",69,1.028215236,0
"0:33:17","office_work",69,0.9933602,0
"0:33:18","office_work",69,0.960671132,0
"0:33:19","office_work",69,0.930041183,0
"0:33:20","office_work",69,0.901361201,0
"0:33:21","office_work",69,0.874522503,0
"0:33:22","office_work",69,0.849418449,0
"0:33:23","office_work",69,0.825945355,0
"0:33:24","office_work",68,0.804003141,0
"0:33:25","office_work",68,0.78349589,0
"0:33:26","office_work",69,0.764332364,0
"0:33:27","office_work",69,0.746426449,0
"0:33:28","office_work",69,0.729697489,0
"0:33:29","office_work",69,0.714070484,0
"0:33:30","office_work",70,0.699476162,0
"0:33:31","office_work",71,0.685850915,0
"0:33:32","office_work",71,0.673136655,0
"0:33:33","office_work",72,0.661280588,0
"0:33:34","office_work",72,0.650234953,0
"0:33:35","office_work",73,0.639956736,0
"0:33:36","office_work",73,0.630407381,0
"0:33:37","office_work",73,0.621552507,0
"0:33:38","office_work",73,0.613361645,0
"0:33:39","office_work",74,0.60580799,0
"0:33:40","office_work",74,0.59886819,0
"0:33:41","office_work",74,0.592522155,0
"0:33:42","office_work",74,0.586752893,0
"0:33:43","office_work",74,0.581546386,0
"0:33:44","office_work",75,0.576891483,0
"0:33:45","office_work",75,0.572779831,0
"0:33:46","office_work",75,0.569205829,0
"0:33:47","office_work",75,0.566166617,0
"0:33:48","office_work",75,0.563662088,0
"0:33:49","office_work",76,0.561694936,0
"0:33:50","office_work",76,0.560270732,0
"0:33:51","office_work",77,0.559398028,0
"0:33:52","office_work",78,0.559088502,0
"0:33:53","office_work",78,0.559357131,0
"0:33:54","office_work",79,0.5602224,0
"0:33:55","office_work",79,0.561706549,0
"0:33:56","office_work",79,0.563835857,0
"0:33:57","office_work",79,0.566640958,0
"0:33:58","office_work",79,0.570157193,0
"0:33:59","office_work",79,0.574424988,0
"0:34:00","office_work",79,0.579490249,0
"0:34:01","office_work",79,0.585404759,0
"0:34:02","office_work",78,0.592226544,0
"0:34:03","office_work",78,0.60002018,0
"0:34:04","office_work",78,0.608856974,0
"0:34:05","office_work",77,0.618814942,0
"0:34:06","office_work",77,0.629978477,0
"0:34:07","office_work",77,0.642437544,0
"0:34:08","office_work",77,0.656286226,0
"0:34:09","office_work",78,0.671620369,0
"0:34:10","office_work",78,0.688534061,0
"0:34:11","office_work",79,0.707114664,0
"0:34:12","office_work",78,0.727436159,0
"0:34:13","office_work",77,0.749550712,0
"0:34:14","office_work",76,0.773478634,0
"0:34:15","office_work",75,0.799197326,0
"0:34:16","office_work",75,0.82663037,0
"0:34:17","office_work",76,0.855638537,0
"0:34:18","office_work",76,0.886014902,0
"0:34:19","office_work",76,0.917486328,0
"0:34:20","office_work",76,0.949722927,0
"0:34:21","office_work",76,0.982355829,0
"0:34:22","office_work",76,1.015001803,0
"0:34:23","office_work",76,1.047291552,0
"0:34:24","office_work",76,1.078897435,0
"0:34:25","office_work",76,1.109556219,0
"0:34:26","office_work",76,1.139083387,0
"0:34:27","office_work",75,1.167377122,0
"0:34:28","office_work",75,1.194411932,0
"0:34:29","office_work",74,1.220223669,0
"0:34:30","office_work",73,1.244888959,0
"0:34:31","office_work",73,1.268502738,0
"0:34:32","office_work",72,1.291157431,0
"0:34:33","office_work",72,1.312926601,0
"0:34:34","office_work",72,1.333854876,0
"0:34:35","office_work",72,1.353955088,0
"0:34:36","office_work",73,1.373212831,0
"0:34:37","office_work",73,1.391597933,0
"0:34:38","office_work",72,1.409081325,0
"0:34:39","office_work",73,1.425654641,0
"0:34:40","office_work",74,1.441348986,0
"0:34:41","office_work",74,1.456249189,0
"0:34:42","office_work",76,1.470500692,0
"0:34:43","office_work",76,1.484307813,0
"0:34:44","office_work",76,1.49792395,0
"0:34:45","office_work",77,1.511635761,0
"0:34:46","office_work",77,1.52574404,0
"0:34:47","office_work",78,1.540543729,0
"0:34:48","office_work",78,1.556304753,0
"0:34:49","office_work",79,1.573254542,0
"0:34:50","office_work",79,1.591562787,0
"0:34:51","office_work",79,1.611329072,0
"0:34:52","office_work",79,1.632574086,0
"0:34:53","office_work",79,1.655234914,0
"0:34:54","office_work",78,1.679164296,0
"0:34:55","office_work",78,1.70413325,0
"0:34:56","office_work",77,1.729836478,0
"0:34:57","office_work",77,1.755900524,0
"0:34:58","office_work",77,1.781895542,0
"0:34:59","office_work",76,1.807351957,0
"0:35:00","office_work",76,1.831783002,0
"0:35:01","office_work",76,1.854712801,0
"0:35:02","office_work",76,1.87570786,0
"0:35:03","office_work",77,1.894408176,0
"0:35:04","office_work",77,1.910553344,0
"0:35:05","office_work",77,1.9239995,0
"0:35:06","office_work",77,1.934724438,0
"0:35:07","office_work",76,1.942820422,0
"0:35:08","office_work",76,1.948476355,0
"0:35:09","office_work",74,1.951952561,0
"0:35:10","office_work",74,1.953552197,0
"0:35:11","office_work",73,1.953593243,0
"0:35:12","office_work",73,1.95238429,0
"0:35:13","office_work",73,1.950206291,0
"0:35:14","office_work",73,1.947301324,0
"0:35:15","office_work",73,1.943868328,0
"0:35:16","office_work",73,1.940064974,0
"0:35:17","office_work",73,1.936014207,0
"0:35:18","office_work",74,1.931813623,0
"0:35:19","office_work",74,1.927545776,0
"0:35:20","office_work",74,1.923287569,0
"0:35:21","office_work",73,1.919117237,0
"0:35:22","office_work",73,1.915117814,0
"0:35:23","office_work",73,1.911376525,0
"0:35:24","office_work",73,1.907980021,0
"0:35:25","office_work",74,1.905005849,0
"0:35:26","office_work",74,1.9025109,0
"0:35:27","office_work",74,1.900517847,0
"0:35:28","office_work",74,1.899000752,0
"0:35:29","office_work",74,1.897871272,0
"0:35:30","office_work",74,1.896967142,0
"0:35:31","office_work",74,1.896045104,0
"0:35:32","office_work",74,1.894780824,0
"0:35:33","office_work",75,1.892778501,0
"0:35:34","office_work",75,1.889592283,0
"0:35:35","office_work",75,1.88476009,0
"0:35:36","office_work",75,1.877848066,0
"0:35:37","office_work",75,1.868501093,0
"0:35:38","office_work",76,1.856492518,0
"0:35:39","office_work",77,1.841765125,0
"0:35:40","office_work",77,1.824456073,0
"0:35:41","office_work",77,1.80490083,0
"0:35:42","office_work",77,1.783614547,0
"0:35:43","office_work",78,1.761252887,0
"0:35:44","office_work",79,1.738557302,0
"0:35:45","office_work",78,1.71629172,0
"0:35:46","office_work",77,1.69517846,0
"0:35:47","office_work",76,1.675841049,0
"0:35:48","office_work",75,1.658760531,0
"0:35:49","office_work",74,1.644249894,0
"0:35:50","office_work",73,1.632448438,0
"0:35:51","office_work",72,1.623334809,0
"0:35:52","office_work",72,1.6167546,0
"0:35:53","office_work",71,1.612456616,0
"0:35:54","office_work",71,1.610131483,0
"0:35:55","office_work",71,1.609447123,0
"0:35:56","office_work",71,1.610077354,0
"0:35:57","office_work",71,1.611721732,0
